,Unnamed: 0,url,book,author
107,107,http://lib.ru/PROZA/../NABOKOW/batterfly.txt,Butterflies,Набоков Владимир
108,108,http://lib.ru/PROZA/../NABOKOW/Inter01.txt,01. Anonymous [1962],Набоков Владимир
109,109,http://lib.ru/PROZA/../NABOKOW/Inter02.txt,02. BBC Television [1962],Набоков Владимир
110,110,http://lib.ru/PROZA/../NABOKOW/Inter03.txt,03. Playboy [1964],Набоков Владимир
111,111,http://lib.ru/PROZA/../NABOKOW/Inter04.txt,04. Life [1964],Набоков Владимир
112,112,http://lib.ru/PROZA/../NABOKOW/Inter05.txt,05. TV-13 NY [1965],Набоков Владимир
113,113,http://lib.ru/PROZA/../NABOKOW/Inter06.txt,06. Wisconsin Studies [1967],Набоков Владимир
114,114,http://lib.ru/PROZA/../NABOKOW/Inter08.txt,08. The New York Times Book Review [1968],Набоков Владимир
115,115,http://lib.ru/PROZA/../NABOKOW/Inter09.txt,09. BBC-2 [1968],Набоков Владимир
116,116,http://lib.ru/PROZA/../NABOKOW/Inter10.txt,10. Time [1969],Набоков Владимир
117,117,http://lib.ru/PROZA/../NABOKOW/Inter11.txt,11. The New York Times [1969],Набоков Владимир
118,118,http://lib.ru/PROZA/../NABOKOW/Inter12.txt,12. The Sunday Times [1969],Набоков Владимир
119,119,http://lib.ru/PROZA/../NABOKOW/Inter13.txt,13. BBC-2 [1969],Набоков Владимир
120,120,http://lib.ru/PROZA/../NABOKOW/Inter14.txt,14. Vogue [1969],Набоков Владимир
121,121,http://lib.ru/PROZA/../NABOKOW/Inter15.txt,15. Novel [1970],Набоков Владимир
122,122,http://lib.ru/PROZA/../NABOKOW/Inter16.txt,16. The New York Times [1971],Набоков Владимир
123,123,http://lib.ru/PROZA/../NABOKOW/Inter17.txt,17. The New York Times Book Review [1972],Набоков Владимир
124,124,http://lib.ru/PROZA/../NABOKOW/Inter18.txt,18. Swiss Broadcast [1972?],Набоков Владимир
125,125,http://lib.ru/PROZA/../NABOKOW/Inter19.txt,19. Bayerischer Rundfunk [1971-72],Набоков Владимир
126,126,http://lib.ru/PROZA/../NABOKOW/Inter20.txt,20. Anonymous,Набоков Владимир
127,127,http://lib.ru/PROZA/../NABOKOW/Inter21.txt,21. Vogue [1972],Набоков Владимир
128,128,http://lib.ru/PROZA/../NABOKOW/Inter22.txt,22. Anonymous [1972],Набоков Владимир
129,129,http://lib.ru/PROZA/../NABOKOW/http://193.124.10.44/artshop/books/simpozium/book82.htm,5-томник (пер.Ильина) в АРТ-магазине,Набоков Владимир
130,130,http://lib.ru/PROZA/../NABOKOW/http://193.124.10.44/artshop/books/news/book27.htm,"Борис Носик. ""Мир и Дар Набокова"" в АРТ-магазине",Набоков Владимир
131,131,http://lib.ru/PROZA/../NABOKOW/http://www.ardisbooks.com/pub_details.asp?ISBN=0-88233-761-0,"Ardis: ""A Nabokov Who's Who""",Набоков Владимир
132,132,http://lib.ru/PROZA/../NABOKOW/http://www.nabokovmuseum.org/ru/,Музей Набокова в Петербурге,Набоков Владимир
133,133,http://lib.ru/PROZA/../NABOKOW/http://www.libraries.psu.edu/nabokov/zembla.htm,"Nabokow's page ""Zembla"" at PSU.edu Library",Набоков Владимир
134,134,http://lib.ru/PROZA/../NABOKOW/../AGEEV/,М.Агеев,Набоков Владимир
135,135,http://lib.ru/PROZA/../NABOKOW/http://www.libraries.psu.edu/iasweb/nabokov/nabokr.htm,A chronological guide to Vladimir Nabokov's life and works,Набоков Владимир
136,136,http://lib.ru/PROZA/../NABOKOW/nabokr.txt,Локальная копия у меня,Набоков Владимир
137,137,http://lib.ru/PROZA/../NABOKOW/http://www.ardisbooks.com/pub_archives.asp,Nabokov photo exhibit(Pictorial Biography) at Ardis Publishing house,Набоков Владимир
138,138,http://lib.ru/PROZA/../NABOKOW/http://www.vavilon.ru/metatext/ps6/shulman1.html,"Михаил Шульман. Набоков, писатель",Набоков Владимир
139,139,http://lib.ru/PROZA/../NABOKOW/http://www.lolita-book.com,О Лолите Набокова,Набоков Владимир
140,140,http://lib.ru/PROZA/../NABOKOW/http://nabokov.4mg.com/,"""Scraping the Barrel"" LV's Web Page of Unpublished VN",Набоков Владимир
141,141,http://lib.ru/PROZA/../NABOKOW/http://www.nabokov.tk,Nabokov Library - электронная библиотека,Набоков Владимир
142,142,http://lib.ru/PROZA/../NABOKOW/http://samlib.ru/m/molokow_k_w/oproizwedeniinabokowa.shtml,"К.Молоков ""Защита Лужина: смысл названия произведения""",Набоков Владимир
143,143,http://lib.ru/PROZA/../NABOKOW/http://booknik.ru/reviews/fiction/?id=30944,"Рецензия на ""Booknik.ru"": Как было весело умирать, или Название Лауры. Рецензия на ""Лаура и ее оригинал""",Набоков Владимир
0,0,http://lib.ru/INOFANT/SCILLARD/07-61.txt,Всем звездам!,"Сцилард, Лео"
1,1,http://lib.ru/INOFANT/SCILLARD/25-11.txt,"К вопросу о ""Центральном вокзале""","Сцилард, Лео"
0,0,http://lib.ru/INOFANT/BRANNER/squares.txt,Квадраты шахматного города,"Браннер, Джон"
1,1,http://lib.ru/INOFANT/BRANNER/04-39.txt,Бюллетень фактов N 6,"Браннер, Джон"
2,2,http://lib.ru/INOFANT/BRANNER/26-31.txt,Иуда,"Браннер, Джон"
3,3,http://lib.ru/INOFANT/BRANNER/r_moon.txt,Заключение о состоянии лунной поверхности,"Браннер, Джон"
4,4,http://lib.ru/INOFANT/BRANNER/r_myshelowka.txt,Усовершенствованная мышеловка,"Браннер, Джон"
0,0,http://lib.ru/PRIKL/KRON/marinesk.txt,Капитан дальнего плавания,Крон Александр
0,0,http://lib.ru/TALES/BIANKI/anutka.txt,Анюткина утка,Виталий Бианки
1,1,http://lib.ru/TALES/BIANKI/fishome.txt,Рыбий дом,Виталий Бианки
2,2,http://lib.ru/TALES/BIANKI/glushi.txt,Глаза и уши,Виталий Бианки
3,3,http://lib.ru/TALES/BIANKI/gorka.txt,Красная горка,Виталий Бианки
4,4,http://lib.ru/TALES/BIANKI/hvosty.txt,Хвосты,Виталий Бианки
5,5,http://lib.ru/TALES/BIANKI/kbim.txt,Кузяр-бурундук и Инойка-медведь,Виталий Бианки
6,6,http://lib.ru/TALES/BIANKI/kniga.txt,Снежная книга,Виталий Бианки
7,7,http://lib.ru/TALES/BIANKI/ktopoet.txt,Кто чем поет?,Виталий Бианки
8,8,http://lib.ru/TALES/BIANKI/kuku.txt,Кукушонок,Виталий Бианки
9,9,http://lib.ru/TALES/BIANKI/lesdom.txt,Лесные домишки,Виталий Бианки
10,10,http://lib.ru/TALES/BIANKI/lulya.txt,Люля,Виталий Бианки
11,11,http://lib.ru/TALES/BIANKI/maks.txt,Макс,Виталий Бианки
12,12,http://lib.ru/TALES/BIANKI/nogi.txt,Чьи это ноги?,Виталий Бианки
13,13,http://lib.ru/TALES/BIANKI/nos.txt,Чей нос лучше?,Виталий Бианки
14,14,http://lib.ru/TALES/BIANKI/ohota.txt,Первая охота,Виталий Бианки
15,15,http://lib.ru/TALES/BIANKI/orgorl.txt,Оранжевое горлышко,Виталий Бианки
16,16,http://lib.ru/TALES/BIANKI/pik.txt,Мышонок пик,Виталий Бианки
17,17,http://lib.ru/TALES/BIANKI/prud.txt,Зеленый пруд,Виталий Бианки
18,18,http://lib.ru/TALES/BIANKI/raki.txt,Где раки зимуют,Виталий Бианки
19,19,http://lib.ru/TALES/BIANKI/razved.txt,Лесные разведчики,Виталий Бианки
20,20,http://lib.ru/TALES/BIANKI/rosynka.txt,Росянка - комариная смерть,Виталий Бианки
21,21,http://lib.ru/TALES/BIANKI/slon.txt,Небесный слон,Виталий Бианки
22,22,http://lib.ru/TALES/BIANKI/sova.txt,Сова,Виталий Бианки
23,23,http://lib.ru/TALES/BIANKI/teremok.txt,Теремок,Виталий Бианки
24,24,http://lib.ru/TALES/BIANKI/teterev.txt,Терентий-тетерев,Виталий Бианки
25,25,http://lib.ru/TALES/BIANKI/tohome.txt,Как муравьишка домой спешил,Виталий Бианки
26,26,http://lib.ru/TALES/BIANKI/vkon.txt,Водяной конь,Виталий Бианки
27,27,http://lib.ru/TALES/BIANKI/zayac.txt,Как я хотел зайцу соли на хвост насыпать,Виталий Бианки
0,0,http://lib.ru/FILOSOF/EJNSHTEJN/theworld_engl.txt,The world as I see it,Альберт Эйнштейн
1,1,http://lib.ru/FILOSOF/EJNSHTEJN/illusions.txt,John Dobson. Einstein's Physics Of Illusion,Альберт Эйнштейн
2,2,http://lib.ru/FILOSOF/EJNSHTEJN/http://www.booknik.ru/reviews/non-fiction/?id=21232,Рецензия на Booknik.ru: Две книги об Эйнштейне,Альберт Эйнштейн
0,0,http://lib.ru/PROZA/BALTER/good-bye.txt,"До свидания, мальчики!",Балтер Борис
0,0,http://lib.ru/INPROZ/DURENMATT/durren.txt,Ущелье Вверхтормашки,Дюрренматт Фридрих
1,1,http://lib.ru/INPROZ/DURENMATT/avaria.txt,Авария,Дюрренматт Фридрих
2,2,http://lib.ru/INPROZ/DURENMATT/r_chess.txt,Шахматист,Дюрренматт Фридрих
3,3,http://lib.ru/INPROZ/DURENMATT/sudia.txt,Судья и палач,Дюрренматт Фридрих
4,4,http://lib.ru/INPROZ/DURENMATT/r_tunnel_germ.txt,Тоннель (germ),Дюрренматт Фридрих
5,5,http://lib.ru/INPROZ/DURENMATT/r_syn.txt,Сын,Дюрренматт Фридрих
6,6,http://lib.ru/INPROZ/DURENMATT/durenmant.txt,Подозрение,Дюрренматт Фридрих
7,7,http://lib.ru/INPROZ/DURENMATT/p_visit.txt,Визит старой дамы,Дюрренматт Фридрих
8,8,http://lib.ru/INPROZ/DURENMATT/durenmatt1_1.txt,Двойник,Дюрренматт Фридрих
9,9,http://lib.ru/INPROZ/DURENMATT/durenmatt1_2.txt,Туннель,Дюрренматт Фридрих
10,10,http://lib.ru/INPROZ/DURENMATT/durenmatt1_3.txt,Портрет планеты,Дюрренматт Фридрих
11,11,http://lib.ru/INPROZ/DURENMATT/durenmatt1_4.txt,"Поручение, или О наблюдении за наблюдающим за наблюдателями",Дюрренматт Фридрих
12,12,http://lib.ru/INPROZ/DURENMATT/durenmatt2_1.txt,"ПОРУЧЕНИЕ, или о наблюдении наблюдателя за наблюдателями",Дюрренматт Фридрих
13,13,http://lib.ru/INPROZ/DURENMATT/durenmatt0_1.txt,"Л.Невская. Мир-лабиринт ""Альпийского затворника""",Дюрренматт Фридрих
14,14,http://lib.ru/INPROZ/DURENMATT/http://booknik.ru/publications/?id=30935,"Рецензия на ""Booknik.ru"": Фридрих Дюрренматт. Взаимосвязи. Эссе об Израиле (фрагмент книги на Букник.Ру)",Дюрренматт Фридрих
0,0,http://lib.ru/INPROZ/TOMAN/kaligula.txt,Калигула или После нас хоть потоп,Томан Йозеф
1,1,http://lib.ru/INPROZ/TOMAN/donjuan.txt,Дон Жуан,Томан Йозеф
0,0,http://lib.ru/INOFANT/STOKER/vampir.txt,Вампир,"Стокер, Брэм"
1,1,http://lib.ru/INOFANT/STOKER/stoker.txt,Скорбь Сатаны (Ад для Джеффри Темпеста),"Стокер, Брэм"
2,2,http://lib.ru/INOFANT/STOKER/r_dom.txt,Дом Судьи,"Стокер, Брэм"
3,3,http://lib.ru/INOFANT/STOKER/talisman.txt,Талисман мумии,"Стокер, Брэм"
4,4,http://lib.ru/INOFANT/STOKER/r_drakula.txt,Гость Дракулы,"Стокер, Брэм"
0,0,http://lib.ru/INOFANT/ODONNEL/2c-27.txt,Геенна,"О'Доннелл, К. М."
1,1,http://lib.ru/INOFANT/ODONNEL/2c-28.txt,Отцы и дети,"О'Доннелл, К. М."
2,2,http://lib.ru/INOFANT/ODONNEL/2c-29.txt,24 июля 1970 года,"О'Доннелл, К. М."
0,0,http://lib.ru/TALES/SHIM_E/rebyata.txt,Ребята с нашего двора,Эдуард Шим
0,0,http://lib.ru/NEWPROZA/../PROZA/KLOCHKO/../../ZHURNAL/pilotazh.txt,Низший пилотаж,Ширянов Баян
1,1,http://lib.ru/NEWPROZA/../PROZA/KLOCHKO/probel.txt,Пробел (роман),Ширянов Баян
2,2,http://lib.ru/NEWPROZA/../PROZA/KLOCHKO/interview.txt,Интервью Евгения Горного с Баяном Ширяновым,Ширянов Баян
3,3,http://lib.ru/NEWPROZA/../PROZA/KLOCHKO/http://imperium.lenin.ru/EOWN/eown7/vorobiev/,"Кирилл Воробьев в ""Империуме""",Ширянов Баян
4,4,http://lib.ru/NEWPROZA/../PROZA/KLOCHKO/http://www.high.ru,Баян Ширянов на www.high.ru,Ширянов Баян
5,5,http://lib.ru/NEWPROZA/../PROZA/KLOCHKO/http://alibi.org:8101/pub/dragon.zip,"Кац, Баян. Культовик ""Бар ""Дракон""",Ширянов Баян
6,6,http://lib.ru/NEWPROZA/../PROZA/KLOCHKO/http://sputnik.portal.ru/anti-teneta/bayan.htm,БШ на антитенетах,Ширянов Баян
0,0,http://lib.ru/RUFANT/LARIONOWA/larion1.txt,Соната ужа,Ларионова Ольга
1,1,http://lib.ru/RUFANT/LARIONOWA/starsonata.txt,Соната Звезд,Ларионова Ольга
2,2,http://lib.ru/RUFANT/LARIONOWA/leopard.txt,Леопард с вершины Килиманджаро,Ларионова Ольга
3,3,http://lib.ru/RUFANT/LARIONOWA/skazka.txt,Сказка королей,Ларионова Ольга
4,4,http://lib.ru/RUFANT/LARIONOWA/farnsuor.txt,Кольцо Фэрнсуортов,Ларионова Ольга
5,5,http://lib.ru/RUFANT/LARIONOWA/larion.txt,Поздравление,Ларионова Ольга
6,6,http://lib.ru/RUFANT/LARIONOWA/chakra.txt,Чакра Кентавра,Ларионова Ольга
7,7,http://lib.ru/RUFANT/LARIONOWA/20-02.txt,Сотворение миров,Ларионова Ольга
8,8,http://lib.ru/RUFANT/LARIONOWA/20-03.txt,Дотянуть до океана,Ларионова Ольга
9,9,http://lib.ru/RUFANT/LARIONOWA/20-04.txt,Вернись за своим Стором,Ларионова Ольга
10,10,http://lib.ru/RUFANT/LARIONOWA/20-07.txt,Где королевская охота,Ларионова Ольга
11,11,http://lib.ru/RUFANT/LARIONOWA/20-08.txt,Подсадная утка,Ларионова Ольга
12,12,http://lib.ru/RUFANT/LARIONOWA/20-09.txt,"У моря, где край земли",Ларионова Ольга
